1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
69,1,8.12876232402591,12.2271136159432,20.5281954587823,0,3.31112947101374,282.364554122266,245,-245,37.3645541222659
70,1,12.3731134204321,3.75333242824622,31.1204219434035,629.29754601227,3.30436562630705,340.877173510914,245,384.29754601227,95.8771735109138
71,1,12.0725921575592,3.69576597996024,28.1269666325323,397.747663551402,3.09418638554455,267.275890298813,245,152.747663551402,22.275890298813
72,1,12.8818734913241,4.62834244219319,32.5480698608959,517.567164179104,3.31075756643075,364.082773257871,245,272.567164179104,119.082773257871
73,1,14.4072061488753,4.00662480070456,35.357312537252,383.353448275862,3.22753010890953,273.240963855422,245,138.353448275862,28.2409638554217
74,1,13.2959782828904,4.02965138001895,31.6845731366061,415.588571428571,3.16514665982068,302.087936046512,245,170.588571428571,57.0879360465116
75,1,9.13256095324098,3.28128755230115,23.6022437972539,415.319298245614,3.37375086290691,299.400487804878,245,170.319298245614,54.400487804878
76,2,13.3274485583942,2.56746359355493,33.5727526403865,472.681614349776,3.2908323662324,339.519547325103,245,227.681614349776,94.5195473251029
77,1,12.8253041580215,3.4539868971591,33.1237343437558,613.426666666667,3.43209732776499,328.429961765728,245,368.426666666667,83.4299617657282
78,1,8.78428331527327,11.8702016365701,22.4624281211913,0,3.43234031065186,248.801127626858,245,-245,3.80112762685803
79,1,11.1841382432451,3.62668624201706,27.9657805773315,441.396825396825,3.2801741657514,278.892136681762,245,196.396825396825,33.8921366817621
80,1,9.04641369104849,4.77801520773676,24.0512620938845,305.893975903614,3.4784872642387,264.710387745333,245,60.8939759036144,19.7103877453327
81,1,11.1700264238765,18.2831039756288,28.3802590049906,0,3.29100920373984,269.367545638945,245,-245,24.3675456389452
82,1,12.1607880588895,3.77635900756062,30.798049833002,550.917682926829,3.38097043954197,353.155514018692,245,305.917682926829,108.155514018692
83,1,12.9467526757655,4.04116466967615,31.7075997159205,432.820512820513,3.21275907313028,293.940813362382,245,187.820512820513,48.940813362382
84,1,14.4643762264546,4.35202349042047,35.4609321441668,529.169312169312,3.2669294635759,325.711688311688,245,284.169312169312,80.7116883116883
85,1,12.9776347980105,19.0199545136894,34.3441430474187,0,3.44654370220857,279.042909822327,245,-245,34.0429098223265
86,1,16.3573371012819,26.6762921357255,40.8030985451062,0,3.33564608465347,284.009311512415,245,-245,39.0093115124154
87,1,9.50965979775115,3.15464136607198,22.2782154866762,435.602189781022,3.08151977644104,294.083204134367,245,190.602189781022,49.083204134367
88,1,9.04785282830598,13.3323894230341,24.0512620938845,0,3.52200641800785,292.698420296793,245,-245,47.6984202967927
89,1,11.4464292293289,3.4655001868163,27.1137971426989,471.867109634551,3.13933776856196,289.547770700637,245,226.867109634551,44.5477707006369
90,1,7.16130476092189,12.5840255953163,16.5215706580777,0,3.08237381291747,260.797212543554,245,-245,15.797212543554
91,1,11.9894377975194,3.69576597996024,29.9115265293978,390.934579439252,3.27901389090804,269.469976905312,245,145.934579439252,24.4699769053118
92,1,8.82140647934586,2.94740215224243,21.1614263899281,353.078125,3.18464815073933,272.337867247008,245,108.078125,27.3378672470076
93,1,9.98821734779624,4.09873111796213,24.9492986871459,382.176966292135,3.27276413113643,290.004614674665,245,137.176966292135,45.0046146746654
